stop_id,graph_degree,Degree,Closeness,Betweenness,in_largest_component,stop_name,stop_lat,stop_lon,station_cluster,is_station,route_count,routes_serving,is_major_hub_cluster,max_pax_per_vehicle_hour_2024_serving_route
14678,10,0.0012414649286157666,0.04826864591774436,0.00032890976430036465,True,Cedarvale Station,43.699706,-79.436312,Cedarvale Station,True,1,34,False,51.4
2355,2,0.00024829298572315333,0.046963707049362036,9.807273785629134e-05,True,Eglinton Ave West at Glen Cedar Rd,43.699728,-79.431124,,False,1,34,False,51.4
2326,7,0.0008690254500310367,0.04723760017662696,0.0006794785578463371,True,Eglinton Ave West at Bathurst St,43.700837,-79.42578,Forest Hill Station,False,1,34,False,51.4
2390,2,0.00024829298572315333,0.0451182479414004,0.0005336307989833155,True,Eglinton Ave West at Old Forest Hill Rd East Side,43.701517,-79.422636,,False,1,34,False,51.4
2351,2,0.00024829298572315333,0.04522047693871509,3.05419711869908e-05,True,Eglinton Ave West at Gardiner Rd,43.702096,-79.419973,,False,1,34,False,51.4
16200,11,0.0013656114214773433,0.04735440996469613,0.0017403594496082993,True,Eglinton Ave West at Chaplin Cres East Side,43.702758,-79.416849,Chaplin Station,False,1,34,False,51.4
16630,2,0.00024829298572315333,0.045235227943543135,3.1060014022991865e-05,True,Eglinton Ave West at Heddington Ave,43.703386,-79.413996,,False,1,34,False,51.4
2346,2,0.00024829298572315333,0.04547281678741339,3.5878652429434653e-05,True,Eglinton Ave West at Elmsthorpe Ave,43.703986,-79.411032,,False,1,34,False,51.4
14673,22,0.0027312228429546867,0.049663197320632436,0.0,True,Eglinton Station,43.705532,-79.399237,Eglinton Station,True,2,"34,354",True,51.4
16332,9,0.00111731843575419,0.047080266859875805,0.006934436408200934,True,Eglinton Ave East at Mount Pleasant Rd,43.708284,-79.390426,Mount Pleasant Station,False,3,"34,354,74",False,51.4
2270,2,0.00024829298572315333,0.044980227665222375,4.4162382764973175e-05,True,Eglinton Ave East at Forman Ave,43.709106,-79.38633,,False,2,"34,354",False,51.4
2234,2,0.00024829298572315333,0.044173886010642496,1.761649614840034e-05,True,Eglinton Ave East at Banff Rd,43.709914,-79.382341,,False,2,"34,354",False,51.4
2238,7,0.0008690254500310367,0.04619973616980529,0.00030755289759071806,True,Eglinton Ave East at Bayview Ave,43.710886,-79.377428,Leaside Station,False,2,"34,354",False,51.4
16123,2,0.00024829298572315333,0.04416272866141236,8.625782181455301e-05,True,Eglinton Ave East at Donlea Dr,43.711708,-79.373605,,False,2,"34,354",False,51.4
2308,2,0.00024829298572315333,0.04292189142936139,1.4761471180641777e-06,True,Eglinton Ave East at Rumsey Rd,43.712456,-79.369755,,False,2,"34,354",False,51.4
2312,2,0.00024829298572315333,0.04355409720888812,3.938023243040464e-05,True,Eglinton Ave East at Sutherland Dr,43.712965,-79.367323,,False,2,"34,354",False,51.4
15965,7,0.0008690254500310367,0.04516841677162946,0.0008360267902879066,True,Eglinton Ave East at Leslie St,43.716868,-79.350353,Sunnybrook Park Station,False,2,"34,354",False,51.4
2262,13,0.0016139044072004966,0.044782376973940954,0.0013545091387790655,True,Eglinton Ave East at Don Mills Rd,43.720195,-79.339257,Don Valley Station,False,1,34,False,51.4
2266,5,0.0006207324643078833,0.04385857332537417,0.0014509795534817975,True,Eglinton Ave East at Don Valley Pkwy West Side,43.722411,-79.332206,Aga Khan Park & Museum Station,False,1,34,False,51.4
2321,8,0.0009931719428926133,0.04304248305848028,0.00023924353009341105,True,Eglinton Ave East at Wynford Dr,43.72404,-79.32621,Wynford Station,False,1,34,False,51.4
2258,2,0.00024829298572315333,0.04177641589026746,1.1947484350845004e-05,True,Eglinton Ave East at Credit Union Dr,43.725943,-79.318405,,False,1,34,False,51.4
2246,9,0.00111731843575419,0.04207252429394645,0.00012476752345509206,True,Eglinton Ave East at Bermondsey Rd,43.725907,-79.3138,Sloane Station,False,1,34,False,51.4
2277,2,0.00024829298572315333,0.04110704522781224,9.196220442886098e-06,True,Eglinton Ave East at Jonesville Cres East Side,43.724829,-79.306245,,False,1,34,False,51.4
15960,9,0.00111731843575419,0.04166086258228698,4.3436254062110165e-05,True,Eglinton Ave East at Victoria Park Ave,43.724594,-79.30288,O'Connor Station,False,1,34,False,51.4
16126,9,0.00111731843575419,0.041685693617182926,0.0002714555298162103,True,Eglinton Ave East at Eglinton Sq,43.724843,-79.300699,O'Connor Station,False,1,34,False,51.4
15961,7,0.0008690254500310367,0.040649360766155086,0.00032378703000056775,True,Eglinton Ave East at Pharmacy Ave,43.725469,-79.297844,Pharmacy Station,False,1,34,False,51.4
2271,5,0.0006207324643078833,0.03980030318715852,0.0001853791272123835,True,Eglinton Ave East at Lebovic Ave,43.726723,-79.291936,Hakimi Lebovic Station,False,1,34,False,51.4
2319,8,0.0009931719428926133,0.039690512227285146,0.00020590848036878843,True,Eglinton Ave East at Warden Ave,43.727633,-79.287859,Golden Mile Station,False,1,34,False,51.4
2310,2,0.00024829298572315333,0.03844997618939456,6.26530613049573e-06,True,Eglinton Ave East at Sinnott Rd,43.72919,-79.280808,,False,1,34,False,51.4
